player_name,team,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,porpag,adjoe,pfr,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts
Devon Brewer,Alcorn St,27,52.1,86.5,16.6,45.8,46.13,6.8,17.9,6.8,20.3,27,60,0.45,55,119,0.462,0,1,0,6,1.2,50,2,-0.555738,79.7694,4.9,106.521,112.484,1.2269,104.125,-5.19454,-5.43841,0.243869,-6.37996,20.9667,-5.5872,-0.792756,1.3667,3.3,4.6667,0.7667,0.5,1.2,5.4
Artavious McDyess,Arkansas Pine Bluff,20,20.1,87.4,18.7,60.8,58.77,9.1,15,8.4,34,8,18,0.444,31,51,0.608,0,0,0,3.1,0.5,35.3,2,-0.226641,82.2628,4,106.971,116.822,0.551228,40.1089,-6.81857,-5.15912,-1.65944,-7.00846,12.65,-4.77081,-2.23765,0.95,1.55,2.5,0.45,0.1,0.35,3.5
Brailen Neely,Oakland,3,5.6,107,19.1,40.6,43.37,0,11.2,41.9,12.4,5,10,0.5,5,11,0.455,1,5,0.2,1.4,2.4,62.5,2,1.50309,106.259,3.3,109.695,109.246,1.61593,12.8491,-3.36685,-0.977885,-2.38897,-0.326935,24,-0.0524021,-0.274533,0,2.3333,2.3333,5.6667,1,0.3333,6
K.J. Santos,Missouri,20,19.1,58.7,12,34.3,32.62,3.9,14.4,4.5,35,1,7,0.143,9,26,0.346,2,9,0.222,0,0.7,20,1,-1.41549,54.0866,4.7,104.068,97.2636,1.36557,39.7113,-4.03725,-5.46603,1.42877,-4.45414,12.3,-5.52695,1.07282,0.4,1.45,1.85,0.3,0.15,0,1.25
Tarkus Ferguson,Illinois Chicago,30,91,104.2,23.8,53.6,56.16,1.4,18.5,26.7,21,66,87,0.759,60,119,0.504,95,259,0.367,2.4,2.2,23,2,2.41762,106.593,2.5,101.233,100.518,3.65655,232.317,3.84538,1.93481,1.91057,4.16322,36.5,2.96608,1.19713,0.4375,6.3125,6.75,5.1875,1.4688,0.8125,15.4688
Wajid Aminu,North Florida,31,64.8,107.6,21.5,57.4,58.11,9.9,15.9,10.9,18.3,55,93,0.591,136,237,0.574,10,26,0.385,6.9,1.9,35.4,2,2.13343,111.171,5,99.4906,100.285,2.62468,184.009,4.4315,0.776777,3.65472,3.14738,25.7576,0.864681,2.2827,2.3636,4.1212,6.4848,1.3636,0.9091,2.0606,11.6667
Jahaad Proctor,High Point,29,85.7,112.7,27.9,51.5,56.04,2,11.1,22.2,13.9,120,154,0.779,141,268,0.526,51,154,0.331,1.1,2.1,36.5,2,3.86728,119.96,1.8,104.656,105.334,2.87047,168.68,2.05758,3.12895,-1.07136,5.03162,34.6452,4.68315,0.348467,0.5806,3.2581,3.8387,3.2581,1.2581,0.3548,19.4516
Lyrik Shreiner,DePaul,35,32.9,85.9,12.8,38.4,43.53,3.7,10.3,14.9,31.1,17,24,0.708,19,46,0.413,5,23,0.217,0.5,0.7,34.8,2,-0.417701,78.5942,3.8,111.773,109.66,0.936132,70.0762,-4.31797,-2.23666,-2.08132,-4.30375,13.6286,-3.16785,-1.1359,0.4286,1.2286,1.6571,1.3143,0.1714,0.0571,2
Kevin Degnan,Siena,33,82.5,113.5,14.3,57.3,57.78,4.5,19.3,5.8,10.7,21,34,0.618,40,76,0.526,65,164,0.396,1.9,2.1,14.2,3,1.61356,101.557,2.3,103.465,106.714,2.60294,194.52,0.68976,0.118506,0.571254,0.200065,33.6061,0.260264,-0.0601994,1.2121,4.8485,6.0606,0.9394,1.0909,0.5455,8.9697
Jarron Cumberland,Cincinnati,35,80.6,109.6,31.3,48.2,53.66,4.1,12.4,25.6,16.7,163,211,0.773,127,306,0.415,80,206,0.388,1.6,2.2,41.2,2,4.61769,128.751,2.8,97.3844,93.9916,3.96616,200.738,6.77305,5.08103,1.69203,8.51137,32.4571,6.4267,2.08468,1.1429,3.2857,4.4286,3.6286,1.1429,0.4,18.7714
Shawn Williams,East Carolina,26,71.7,107.6,17.4,49.7,52.81,0.9,5.3,10.1,9.5,43,49,0.878,40,97,0.412,70,195,0.359,0.3,1.1,16.8,1,2.28875,106.696,2.5,113.05,110.874,2.21169,112.464,-0.753147,2.17226,-2.92541,-0.392138,34.6154,1.28684,-1.67898,0.2692,1.5769,1.8462,1.6538,0.6538,0.0769,12.8077
Nik Popovic,Boston College,28,65.5,106.6,24.9,54.4,57.11,8.8,17.4,8.8,16.7,70,98,0.714,151,265,0.57,11,43,0.256,3.1,1,31.8,2,3.10163,118.201,3.8,103.739,99.2156,3.05118,156.758,1.22643,0.855776,0.370655,2.73558,29.4643,2.44463,0.290946,2.3929,4.7857,7.1786,1.0714,0.5,0.8214,14.4643
Ky Bowman,Boston College,31,96.7,103.8,26.4,48.6,52.72,2.3,18.2,22.9,16,118,155,0.761,117,274,0.427,79,211,0.374,1.6,2.1,32,2,3.94594,116.843,2.7,101.765,97.9857,4.22625,249.957,4.74914,3.20724,1.5419,4.97523,39.3226,3.67694,1.29829,0.8387,6.6774,7.5161,4.0323,1.3871,0.5806,19
Charles Matthews,Michigan,34,72.3,98,23.6,47.2,50.13,5.7,12.6,9.3,13.9,80,124,0.645,124,258,0.481,29,97,0.299,1.5,2.1,34.9,3,2.31712,108.677,2.3,90.679,86.78,4.66059,194.711,5.30852,1.41393,3.89459,4.41343,31.4706,1.33826,3.07517,1.5,3.5294,5.0294,1.4412,1.0588,0.4706,12.2059
Dylan Carl,Fort Wayne,30,63,98.4,16.5,54.3,54.93,4.3,17.8,12.6,24,18,30,0.6,70,119,0.588,17,57,0.298,5.1,2,17,1,0.297825,90.8655,3.7,106.005,106.027,2.04809,159.572,0.150271,-1.88406,2.03433,-1.23443,25.0606,-2.14631,0.91188,0.9394,4.0303,4.9697,1.9394,0.9394,1.1818,6.8788
Ty Groce,Eastern Michigan,28,52.9,94.4,13.8,46.3,50.97,3.8,11.1,6.4,24.2,29,39,0.744,31,59,0.525,13,50,0.26,3.9,3,35.8,1,0.034793,87.9325,3.5,103.622,100.856,2.09871,110.517,2.11177,-1.2802,3.39196,0.87826,21.375,-1.72454,2.6028,0.8438,2.2812,3.125,1,1.0938,0.6562,5
Chris Lester,New Hampshire,24,45.2,98.3,17.2,49.1,49.54,9.6,14.1,14.6,18.1,8,15,0.533,34,72,0.472,15,43,0.349,0.5,1.2,13,2,0.280156,91.429,4.2,105.491,108.209,1.4993,82.5807,-2.3009,-2.42291,0.122004,-3.51381,19.9615,-2.72822,-0.785586,1.9615,2.3846,4.3462,1.1538,0.4615,0.0769,5.0769
Thomas Huerter Jr.,Siena,23,13.1,56.8,9.2,16.7,21.94,3.6,12.9,8.1,36.4,2,2,1,1,6,0.167,1,9,0.111,1.4,1.9,13.3,2,-1.09819,45.8751,3,106.476,108.882,0.543406,27.2008,-7.54723,-7.71436,0.167122,-7.54321,7.6522,-7.39893,-0.144278,0.2174,0.7391,0.9565,0.3478,0.2174,0.087,0.3043
Cyril Langevine,Rhode Island,33,80.4,102.1,24.9,56.7,58.28,11.5,23.8,6,21.7,129,215,0.6,178,312,0.571,0,2,0,5.1,1.3,68.5,2,2.58691,110.647,3.7,95.5574,96.1332,3.71774,226.721,0.816773,-1.12317,1.93994,1.94397,32.5152,1.33553,0.608436,3.3636,6.5758,9.9394,0.8788,0.7273,1.3939,14.697
Tyere Marshall,Rider,30,55.4,104.5,24.1,49.1,51.33,11.1,20.8,11.3,13.6,59,96,0.615,133,270,0.493,0,1,0,3.4,1.6,35.4,2,1.53731,106.801,4.5,100.549,103.542,2.05983,144.179,-1.11618,-1.19665,0.0804728,-0.670721,23,0.186608,-0.857329,2.4667,4.1,6.5667,1.2667,0.6667,0.6333,10.8333
Dimencio Vaughn,Rider,27,55.3,99.4,21.2,48.5,52.47,4.5,18.6,10.5,18.4,66,96,0.688,66,135,0.489,29,91,0.319,3.1,3.9,42.5,1,0.924328,97.9605,3.7,96.3915,99.6581,2.62281,167.384,1.26872,-0.80723,2.07595,1.38214,25.4815,-0.156267,1.53841,1.1111,4.0741,5.1852,1.4444,1.8148,0.6296,10.5556
Michael Tertsea,Rhode Island,6,1,64,15.3,33.3,33.33,8.6,18.1,0,29.3,0,0,0,1,3,0.333,0,0,0,0,0,0,1,-0.221816,57.955,9.2,102.563,105.591,0.179443,2.04457,-15.3448,-9.91863,-5.42618,-14.8652,2.1667,-12.0661,-2.79911,0.1667,0.3333,0.5,0,0,0,0.3333
Brandon Carroll,Bryant,12,10.3,98.7,13.5,41.7,42.83,9,16.8,9.2,13.8,3,6,0.5,4,11,0.364,4,13,0.308,3.7,3.7,25,1,0.0335929,88.3952,6.1,104.379,107.635,0.782496,28.3254,0.252595,-0.995048,1.24764,-2.23414,10.3333,-2.56186,0.327725,0.8333,1.4167,2.25,0.5,0.6667,0.3333,1.9167
Ryan Pippins,Little Rock,20,34.3,99.1,13.5,57.1,55.49,0.9,12.5,7.3,17.1,7,19,0.368,19,34,0.559,22,57,0.386,0,1.2,20.9,2,0.0986452,88.8886,3.6,106.894,105.832,1.62947,69.7954,-2.50537,-1.24238,-1.26298,-2.23687,20.4286,-1.87815,-0.358728,0.1429,2.3333,2.4762,0.8571,0.4286,0,5.7143
Shandon Goldman,Northern Iowa,18,19.1,89.4,19.4,44,46.43,6.9,19.2,9.5,19.5,13,23,0.565,12,30,0.4,9,28,0.321,3,0.3,39.7,2,0.151297,90.6748,5.4,101.835,102.615,1.26265,42.2951,-2.70373,-3.05739,0.353654,-3.35932,13.75,-3.44983,0.0905107,0.85,2.3,3.15,0.6,0.1,0.45,3.45
Nelson Nweke,North Carolina A&T,24,22.8,101.1,14.1,44.2,48.34,10.1,14.3,4.7,15.3,13,19,0.684,23,52,0.442,0,0,0,4,0.6,36.5,3,0.039955,88.47,5.5,104.084,109.373,0.776855,42.9445,-4.16552,-4.29461,0.129088,-6.11063,11.3846,-5.37216,-0.738473,1,1.5,2.5,0.2692,0.1154,0.3846,2.5385
Lindy Waters III,Oklahoma St,32,84,116.8,17.9,55.6,59.91,2.8,11.4,17.7,14.8,70,80,0.875,55,131,0.42,69,154,0.448,0.7,2.2,28.1,2,3.9509,121.326,2.7,107.144,100.753,3.34863,184.399,5.05366,4.6969,0.356761,4.63448,33.75,3.34123,1.29325,0.8125,3.375,4.1875,2.8438,1.25,0.1875,12.0938
Jaylen Fisher,TCU,9,14.5,128.9,20.5,58.8,60.72,2.2,9.3,22.2,7.8,9,10,0.9,5,17,0.294,30,68,0.441,1,2.4,11.8,2,3.54351,129.812,4.2,100.989,99.6324,2.4954,37.94,7.93183,7.73959,0.192242,7.66194,24.1111,5.46575,2.19619,0.4444,2,2.4444,2.6667,1,0.2222,12.1111
Desmond Bane,TCU,37,87.7,121.8,18.4,58.2,60.72,4.4,13.9,13.6,11.7,65,75,0.867,147,268,0.549,68,160,0.425,1.6,1.8,17.5,2,4.61955,125.423,2.6,100.252,94.9214,4.20249,237.556,7.03068,4.56059,2.47009,7.01536,35.5405,4.5834,2.43197,1.3243,4.3784,5.7027,2.4054,1.1351,0.5405,15.2162
Josh Parrish,Rice,26,42.4,96.3,18,53.4,54.78,4.6,11.3,11.7,22.7,37,65,0.569,52,86,0.605,7,31,0.226,3.1,2,55.6,1,0.508519,94.9763,3.9,106.209,108.996,1.38407,100.102,-1.51455,-1.71331,0.198761,-1.68754,19.7143,-1.68496,-0.00258047,0.7857,2.0357,2.8214,1.1071,0.6786,0.5357,6.2857
Thomas Dziagwa,Oklahoma St,32,79.9,105.8,17.6,55.9,56.65,0.6,10.4,10.2,14.5,16,21,0.762,22,74,0.297,105,247,0.425,0,0.9,6.5,2,2.43389,109.399,2.3,110.963,104.344,2.78593,146.365,1.0884,2.8834,-1.795,1.80139,32.0938,2.74156,-0.940176,0.1562,2.9375,3.0938,1.5312,0.4688,0,11.7188
Cameron McGriff,Oklahoma St,32,84.1,101,22.1,44,49.59,7.5,17.3,10.4,14,99,129,0.767,91,209,0.435,39,131,0.298,2.9,2.1,37.9,2,2.73309,110.865,2.9,103.735,97.5477,3.72603,211.802,3.37027,1.97293,1.39734,2.2765,33.7812,1.55136,0.725149,2.2188,5.1562,7.375,1.6562,1.1875,0.8125,12.4375
Travis Light,Florida St,6,0.7,0,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5.8,0,1,-0.509444,-0.629999,0,95.3022,93.7385,0.206579,2.00525,-4.35543,-5.88726,1.53183,-15.4305,1.6667,-14.1663,-1.26422,0,0,0,0,0.1667,0,0
Michael Bibby,Appalachian St,21,24.1,106.9,11.1,62.2,63.97,1.2,7.6,12.2,27.8,4,4,1,7,16,0.438,14,29,0.483,0.4,1.6,8.9,1,0.243818,92.7219,4,112.535,111.345,0.83904,45.4683,-1.35316,-0.268187,-1.08497,-2.77394,13.4286,-2.1324,-0.641543,0.1429,0.9048,1.0476,0.9524,0.381,0.0476,2.8571
Ceasar DeJesus,UCF,28,23.8,94.4,18.2,52.1,56.03,1.9,6.6,12.4,26.8,21,29,0.724,28,52,0.538,6,19,0.316,1.1,1.3,40.8,1,0.320895,95.689,2.5,101.026,99.7613,1.15781,47.4803,-0.529828,-1.25953,0.729702,-0.743163,11.2857,-0.955999,0.212836,0.1786,0.7143,0.8929,0.7143,0.25,0.1071,3.3929
Jordan Blount,Illinois Chicago,28,57.9,98.5,21.9,54.2,56.38,7.7,17.6,14.9,24.7,42,62,0.677,105,180,0.583,3,22,0.136,1.6,2.9,30.7,2,0.952831,98.4771,6,100.113,99.3793,2.60104,154.27,0.234456,-1.87371,2.10817,-1.0925,24.5667,-2.65992,1.56741,1.6,4,5.6,1.8667,1.2667,0.3333,9.2333
Godwin Boahen,Illinois Chicago,30,84.9,106.4,21.6,53.8,57.13,2.3,9.1,17.8,18.3,65,77,0.844,64,120,0.533,81,225,0.36,1.3,1.9,22.3,2,2.19681,106.11,3,106.366,105.615,2.80828,173.674,1.094,1.55558,-0.461587,0.983244,34.2812,1.2963,-0.313051,0.6562,2.8125,3.4688,3.1562,1.2188,0.4062,14.8438
Caleb Martin,Nevada,34,85.4,111.5,26.6,51.7,55.8,2.9,13.5,16.2,11.5,145,198,0.732,94,175,0.537,107,317,0.338,2.6,2.4,40.2,3,4.07175,121.822,2.9,93.8568,92.597,4.36771,242.577,6.83735,5.07619,1.76115,7.74129,34.1471,5.55645,2.18484,0.8824,4.2647,5.1471,2.7941,1.4412,0.7647,19.2353
Cody Martin,Nevada,34,86.1,119,18.4,56.4,59.58,3,11.1,25.6,16.7,74,97,0.763,117,203,0.576,34,95,0.358,2.3,2.2,32.6,3,3.59768,117.562,2.9,95.2508,93.9723,4.24096,231.781,6.17052,3.51245,2.65807,6.08489,34.4412,3.0644,3.02049,0.9118,3.5294,4.4412,4.8529,1.3529,0.7059,12.0588
Devonte Campbell,Albany,31,69.4,102.3,16.3,46.1,51.66,6.3,13.6,7.1,15.6,66,91,0.725,46,117,0.393,28,74,0.378,0.7,1.7,47.6,3,0.671189,94.4217,3.2,104.397,108.654,2.00535,147.805,-2.23479,-1.28715,-0.947637,-2.40298,28.0312,-1.60925,-0.793731,1.5,3.25,4.75,0.9375,0.8125,0.1562,7.75
Johnny Jager,Indiana,7,1.1,53.4,16,0,25.64,0,13.7,9.7,22.6,2,4,0.5,0,0,0,0,2,0,0,7.3,200,2,-0.312113,48.1069,5,81.6172,81.276,0.334386,3.84925,5.17208,-1.89704,7.06913,3.68642,2.2857,-5.04514,8.73156,0,0.2857,0.2857,0.1429,0.2857,0,0.2857
Tyler Stewart,Binghamton,4,3.3,71.3,38.8,31.3,38.43,2.8,8.3,0,15.1,6,7,0.857,6,15,0.4,1,9,0.111,8,1.5,29.2,1,-0.149814,83.2462,2,108.618,109.847,0.697531,7.08106,-18.4804,-11.5862,-6.89421,-8.05454,10.6,-4.08932,-3.96522,0.2,1.8,2,0,0.2,0.8,5.4
Curtis Jones,Oklahoma St,23,39.4,95.3,21,43.8,45.19,2.5,13.2,9.8,7.9,18,29,0.621,27,75,0.36,38,117,0.325,0,1.2,15.1,2,1.28369,104.365,1.8,109.097,102.093,2.07777,79.0927,-1.50401,1.14253,-2.64654,-0.12531,22,1.26644,-1.39175,0.4783,2.5652,3.0435,1,0.4348,0,8.087
Devonte Green,Indiana,28,49.8,98,22.3,51.1,53.85,1,14,23,23.2,39,53,0.736,40,102,0.392,48,117,0.41,2.1,3.1,24.2,2,1.60891,106.149,2.2,96.5641,90.3249,3.36273,140.397,4.26937,1.40641,2.86295,4.89213,25.25,1.96062,2.93151,0.2143,3.2143,3.4286,3.0357,1.3571,0.4643,9.3929
Nysier Brooks,Cincinnati,35,56.7,116.6,18.7,53.5,56.81,13.8,19.4,3.5,12.8,84,133,0.632,99,185,0.535,0,0,0,8.4,1,71.9,2,2.4147,118.121,5.7,93.4781,90.2213,3.08998,163.731,5.57642,1.2556,4.32082,3.38981,22.8571,0.751579,2.63823,2.6857,3.6286,6.3143,0.4,0.3714,1.4571,8.0571
Evan Hinson,South Carolina,14,9.5,57.2,13.8,24.1,26.39,4.5,9.7,3,24.2,2,3,0.667,5,11,0.455,1,16,0.063,0,1,11.1,2,-0.901161,56.3713,2.4,107.699,98.7628,0.889812,17.8761,-5.85207,-4.85614,-0.995925,-6.54255,9.4667,-5.04428,-1.49827,0.4,0.7333,1.1333,0.2,0.2,0,1.3333
Matt DiLuccio,Boston College,2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.163813,-6.95838,0,116.095,118.29,0.0193768,0.0958642,-4.00006,-3.00047,-0.999585,-6.63308,0.5,-5.07303,-1.56005,0,0,0,0,0,0,0
Temi Aiyegbusi,Connecticut,11,1.7,65.3,8.5,33.3,33.33,4.9,5.1,0,29.4,0,0,0,1,2,0.5,0,1,0,0,0,0,2,-0.253058,52.58,8.7,110.289,112.667,0.121832,2.7651,-8.18912,-4.93805,-3.25106,-14.1968,2.0909,-10.8415,-3.35533,0.0909,0.0909,0.1818,0,0,0,0.1818
Isaiah Brown,Northern Iowa,32,71.2,89.8,16.8,43.7,48.11,1.5,15.1,12.1,20.1,42,52,0.808,55,124,0.444,23,81,0.284,1.7,2.2,25.4,2,-0.00945536,87.3626,3.6,99.6131,100.621,2.84872,172.765,0.179207,-2.18376,2.36297,-1.47288,28.2941,-3.18401,1.71113,0.3235,3.4706,3.7941,1.6176,1.0294,0.4118,7.2941
Jeremiah Usiosefe,Western Illinois,25,34.8,89.3,13,38.2,44.62,2.7,13.9,5.9,16.4,20,24,0.833,14,41,0.341,10,35,0.286,0.5,0.6,31.6,2,-0.629518,76.2873,3.1,112.608,112.356,0.976693,59.0298,-5.56099,-3.63941,-1.92158,-6.57796,16.24,-4.51619,-2.06176,0.4,2.04,2.44,0.56,0.16,0.08,3.12
Chris Howell,Jackson St,30,75.6,86.7,27.6,43.5,46.39,5.7,21.8,20,21.2,70,113,0.619,145,328,0.442,3,16,0.188,1.5,1.8,32.8,3,0.341291,90.7107,3.4,97.1852,102.544,2.82425,179.144,-3.29193,-3.99366,0.701726,-2.77288,30.4375,-2.51215,-0.260727,1.5938,5.8125,7.4062,2.3438,0.875,0.3438,12.1875
Sergio El Darwich,Maine,30,69.6,95.1,21.9,53.8,55.94,2.4,16.5,24.4,25.8,44,63,0.698,84,144,0.583,30,96,0.313,1.2,2.7,26.3,2,0.867571,96.1553,3.6,107.898,111.128,1.82857,156.29,-2.81308,-1.45359,-1.35949,-2.58038,28.9355,-1.49912,-1.08126,0.5484,3.6129,4.1613,3.0323,1.2903,0.2258,10.4194
Trey Burch-Manning,South Dakota,24,66.8,97,20.2,51.2,52.47,5.4,18.4,9.4,17,37,63,0.587,62,137,0.453,32,78,0.41,1.1,1.7,29.3,3,0.8224,95.0616,4,104.71,104.897,2.6566,139.431,-1.35544,-1.55724,0.201806,-0.827581,31.4231,-0.90566,0.0780792,1.4231,4.7308,6.1538,1.4231,1.1923,0.3077,11.0769
Tyler Peterson,South Dakota,28,83.2,97.9,20.2,46.4,51.54,4.1,14.6,13,17.1,62,71,0.873,100,187,0.535,16,80,0.2,0.8,1.4,26.6,2,0.941566,95.6117,3.7,106.615,106.17,2.68939,159.852,-1.69808,-1.59352,-0.104565,-2.65403,33.2,-2.14497,-0.509064,1.1,3.9333,5.0333,2.0333,0.8333,0.2667,11.4
Brandon Armstrong,South Dakota,27,54.1,110,15.5,53.1,57.08,1.8,12.3,6.3,9.9,40,52,0.769,27,55,0.491,34,92,0.37,0,1.1,35.4,2,1.00077,100.304,3.3,108.725,108.379,1.64225,94.133,-1.88683,-0.136557,-1.75027,-1.21426,21.5172,-0.527107,-0.687155,0.3448,2.1379,2.4828,0.6897,0.3793,0,7
Triston Simpson,South Dakota,28,92.9,104.5,21.4,48.4,54.51,2.1,10.4,19.7,16.1,104,133,0.782,76,167,0.455,43,123,0.35,0.2,2,45.9,2,2.0714,103.524,2.4,107.248,106.8,2.92132,173.386,0.161148,0.767985,-0.606837,-0.431341,37.1,-0.138373,-0.292968,0.6,3.0667,3.6667,3.6,1.2333,0.0667,13.9667
Loudon Love,Wright St,32,65.6,102.3,31.7,51,53.07,15.2,22,9.4,16.7,89,144,0.618,203,398,0.51,0,0,0,4,1.2,36.2,1,2.58016,114.946,4.1,99.6225,98.6559,2.89129,174.079,-0.0873032,-1.11491,1.0276,-0.15751,27,0.726126,-0.883636,3.5294,4.7059,8.2353,0.9706,0.5882,0.9412,15.0882
Jaume Sorolla,Valparaiso,26,35.9,94.4,14.2,53.1,55.22,5.7,15,5.5,24.8,15,22,0.682,40,79,0.506,2,2,1,8.1,1.4,27.2,2,-0.0136496,87.2289,5.6,97.5844,99.3787,1.78931,89.5603,0.479524,-4.07996,4.55948,-0.832316,17.5185,-3.88084,3.04852,0.963,2.1852,3.1481,0.5185,0.3704,1.2593,4.1481
Ryan Swan,Air Force,30,65.6,110.4,25.1,59.4,61.61,11.5,19.7,14.7,19.5,77,112,0.688,107,176,0.608,30,80,0.375,2.1,1.7,43.8,2,2.84823,117.73,3.4,102.687,103.75,2.41888,164.968,3.97296,3.1194,0.853562,3.05842,27.4516,3.23245,-0.174035,2.6452,4.4839,7.129,1.8387,0.8387,0.4194,12.6129
Ian Boyd,George Mason,31,37.8,102.2,16.9,54.7,56.03,3.3,11.4,7.8,19.3,21,33,0.636,31,51,0.608,26,77,0.338,0.2,2,25.8,2,0.680151,99.6358,4.5,102.536,103.102,1.47207,87.0949,-0.805757,0.106639,-0.912396,-0.688063,16.2258,-1.10646,0.418398,0.4516,1.6129,2.0645,0.6452,0.5484,0.0323,5.1935
Karmari Newman,Oakland,32,56.8,101.5,21.2,50,54.14,3.5,9.1,10.2,15.8,61,80,0.762,36,75,0.48,56,165,0.339,0.4,2,33.3,1,1.08289,101.192,2.7,112.023,110.906,1.46286,116.911,-1.59538,0.583585,-2.17896,-1.17095,22.8125,0.503809,-1.67476,0.6562,1.8125,2.4688,1.2188,0.7812,0.0938,9.4062
Aleksandar Dozic,Marist,31,41.5,104.2,25.8,53.4,56.04,6.3,20.2,26.2,21,26,31,0.839,56,102,0.549,26,76,0.342,4.2,1.9,17.4,2,1.1947,108.189,5.1,101.321,105.365,1.38851,105.123,2.84871,1.13767,1.71104,2.3574,16.7419,1.43103,0.926367,0.8387,2.6774,3.5161,1.9032,0.5161,0.4839,6.9677
Cameron Oluyitan,Southern Utah,32,81.5,97.1,21.2,50.3,54.46,1.3,12.7,14,20.1,87,116,0.75,96,193,0.497,45,132,0.341,1.3,1.8,35.7,2,0.753352,94.1211,3,104.279,105.95,2.65803,198.862,-1.14619,-1.43725,0.291065,-1.19733,32.3235,-1.35583,0.158501,0.4118,3.7941,4.2059,2.2647,1.1176,0.3824,13.0588
Precious Ayah,Miami OH,24,19.1,101.4,9.8,51.7,51.17,7.6,18.9,1.7,18.1,6,13,0.462,12,24,0.5,2,5,0.4,3.7,2.6,44.8,1,0.0358339,88.5415,4.7,99.8504,98.9182,1.01032,49.2132,1.01651,-2.25812,3.27463,0.944639,9.6923,-1.8007,2.74534,0.7692,1.6538,2.4231,0.0769,0.4231,0.3077,1.7692
Noah McCarty,Northern Illinois,32,38,94,18.6,47,48.56,5.2,20.1,8,18.6,18,30,0.6,52,107,0.486,7,26,0.269,3.8,1.3,22.6,2,0.309262,93.323,5.7,102.728,101.929,1.44622,95.6027,-1.05397,-2.373,1.31903,-1.45498,15.7059,-2.25532,0.800336,0.7059,2.7353,3.4412,0.7059,0.3824,0.4118,4.8824
Eugene German,Northern Illinois,30,75.8,114,29.9,58.2,59.85,2,16.7,19,14.4,84,122,0.689,139,252,0.552,84,203,0.414,0.6,2.3,26.8,2,4.76729,129.604,2.4,103.991,103.214,2.99541,183.799,5.22936,5.57687,-0.347508,7.57097,32.6774,7.13606,0.434917,0.5484,4.6129,5.1613,2.871,1.2258,0.1613,20.3548
Andrew Garcia,Stony Brook,32,53.5,99,23.7,47.8,52.93,10.3,14.4,5.9,21.3,75,103,0.728,76,147,0.517,21,78,0.269,0.9,1.3,45.8,1,0.992423,100.819,4.8,96.5784,100.54,2.14794,127.385,-3.09193,-1.64887,-1.44306,-2.04518,21.6667,-1.26565,-0.779526,2.1515,2.9697,5.1212,0.6061,0.5152,0.1515,9.3939
Andrew Fleming,Maine,27,78.6,95.9,23.9,51.4,52.27,6.1,18.5,20.6,19.9,52,94,0.553,126,242,0.521,24,73,0.329,3,1.9,29.8,2,1.50095,99.4856,2.7,108.187,110.822,2.32566,174.424,-1.27279,-0.87547,-0.397318,-1.30924,36.5,0.0363239,-1.34556,1.8571,5.1786,7.0357,3.1429,1.2143,0.75,13.8214
Jeffrey Uju,Bowling Green,32,32.9,107.5,10.7,51.4,52.17,6.4,13.1,3.9,14.5,11,20,0.55,35,64,0.547,1,7,0.143,1.1,0.9,28.2,3,0.281422,93.627,4,105.09,104.093,1.15718,73.7557,-0.766636,-0.913588,0.146952,-1.4644,13.5882,-1.78149,0.317094,0.9118,1.9118,2.8235,0.3235,0.2647,0.1471,3
Eric Lockett,North Carolina St,25,26.7,115.4,15.1,54,55.09,8.3,12.8,12.9,17.2,14,23,0.609,31,62,0.5,11,26,0.423,1.1,2,26.1,3,1.16485,109.252,4,100.344,98.6183,1.63683,68.8851,3.94502,2.22306,1.72196,2.05642,15.48,0.804991,1.25143,1.2,1.72,2.92,1.24,0.56,0.16,4.36
Isaiah Reese,Canisius,20,49.5,94.2,24.3,45.9,47.55,2.7,19.7,28.8,19.8,23,34,0.676,54,117,0.462,35,115,0.304,1.4,3,14.7,2,1.25095,98.7768,2.8,102.954,103.717,2.84502,133.982,0.0991058,0.151466,-0.0523601,1.32233,32.05,0.971285,0.351047,0.75,5.1,5.85,4.4,1.65,0.4,11.8
Dantai St. Louis,Canisius,31,24,94.7,13.6,51,54.12,7.1,13.5,0.6,22.1,20,33,0.606,25,49,0.51,0,0,0,4.1,0.8,67.3,2,-0.0945978,84.719,7.3,108.385,111.252,0.628726,51.9154,-7.72956,-5.19672,-2.53284,-7.47325,10.0323,-5.83241,-1.64084,0.6129,1.0968,1.7097,0.0323,0.129,0.3548,2.2581
E.J. Crawford,Iona,33,89.2,116.3,22,56.9,61.13,3.7,12,10.9,13.2,120,147,0.816,152,267,0.569,53,140,0.379,0.7,1.1,36.1,2,3.68975,117.271,2.4,109.66,112.94,2.04433,192.951,-0.378435,2.06012,-2.43855,1.10685,35.6667,3.03944,-1.93259,1.1212,3.9394,5.0606,1.8485,0.697,0.2121,17.6667
